Bar0, 14.476969735939575
Bar1, 42.38513445930491
Bar2, 309.83837972488936
Bar3, 895.9098389155615
Bar4, 1147.0833214258498
Bar5, 919.1666428516994
Bar6, 781.9514996284864
Bar7, 700.5526858520042
Bar8, 709.8554074264592
Bar9, 691.2499642775491
Bar10, 733.1122113625972
Bar11, 651.7133975861149
Bar12, 526.1266563309708
Bar13, 342.39790523548226
Bar14, 288.9072561823653
Bar15, 258.6734110653863
Bar16, 284.2558953951379
